"";"player_id";"fantasy_pts";"year"
"838";"33441";"120.2";"2019"
"839";"29726";"5.3";"2019"
"840";"28991";"24.4";"2019"
"841";"26586";"0";"2019"
"842";"26104";"7.2";"2019"
"843";"25578";"139";"2019"
"844";"23670";"8";"2019"
"845";"12270";"80.8";"2019"
"846";"12163";"0";"2019"
"847";"12088";"4.1";"2019"
"848";"12067";"5";"2019"
"849";"12052";"2.3";"2019"
"850";"11991";"27";"2019"
"851";"11964";"2.7";"2019"
"852";"11927";"45.1";"2019"
"853";"11920";"0.9";"2019"
"854";"11883";"0";"2019"
"855";"11853";"0";"2019"
"856";"11851";"207.8";"2019"
"857";"11827";"0";"2019"
"858";"11795";"142.4";"2019"
"859";"11792";"32.3";"2019"
"860";"11760";"86.2";"2019"
"861";"11366";"14.8";"2019"
"862";"11354";"4.5";"2019"
"863";"11254";"129.9";"2019"
"864";"11107";"74.1";"2019"
"865";"10820";"32.4";"2019"
"866";"10806";"13.5";"2019"
"867";"10799";"151.2";"2019"
"868";"10760";"76";"2019"
"869";"10741";"3.6";"2019"
"870";"9883";"32.7";"2019"
"871";"9859";"12.2";"2019"
"872";"9697";"3";"2019"
"873";"9619";"5.3";"2019"
"874";"9592";"11.6";"2019"
"875";"9470";"19.8";"2019"
"876";"9462";"80.8";"2019"
"877";"9437";"195.2";"2019"
"878";"9002";"75.8";"2019"
"879";"8931";"68.6";"2019"
"880";"8914";"32.8";"2019"
"881";"8843";"-0.9";"2019"
"882";"8824";"11.3";"2019"
"883";"8777";"3.4";"2019"
"884";"8726";"178.7";"2019"
"885";"8680";"50.5";"2019"
"886";"8677";"5.3";"2019"
"887";"8674";"3.4";"2019"
"888";"8647";"149.9";"2019"
"889";"8288";"99.4";"2019"
"890";"8254";"4";"2019"
"891";"7926";"100.1";"2019"
"892";"7859";"32.1";"2019"
"893";"7822";"170.8";"2019"
"894";"7810";"22.7";"2019"
"895";"7789";"39.3";"2019"
"896";"7618";"62.2";"2019"
"897";"7158";"162.9";"2019"
"898";"7100";"6";"2019"
"899";"7092";"93.9";"2019"
"900";"7084";"89.6";"2019"
"901";"6328";"1.2";"2019"
"902";"5718";"14.1";"2019"
"903";"5606";"145.9";"2019"
"904";"5547";"67.3";"2019"
"905";"4933";"4.2";"2019"
"906";"4363";"32.4";"2019"
"907";"3625";"69.4";"2019"
"908";"83791";"25.8";"2019"
"909";"66446";"0";"2019"
"910";"48103";"77.8";"2019"
"911";"47542";"21.1";"2019"
"912";"47297";"80.4";"2019"
"913";"46027";"76.4";"2019"
"914";"45996";"35.5";"2019"
"915";"45954";"42.3";"2019"
"916";"45953";"182.6";"2019"
"917";"45934";"28.3";"2019"
"918";"45932";"30.8";"2019"
"919";"45914";"27.9";"2019"
"920";"45913";"0.2";"2019"
"921";"45903";"0";"2019"
"922";"45865";"34.1";"2019"
"923";"45859";"10.8";"2019"
"924";"45851";"76.9";"2019"
"925";"45826";"8.7";"2019"
"926";"45817";"64.4";"2019"
"927";"45810";"27.2";"2019"
"928";"45791";"197.9";"2019"
"929";"45783";"235.5";"2019"
"930";"45769";"42.7";"2019"
"931";"45764";"0.7";"2019"
"932";"45747";"119.8";"2019"
"933";"45741";"44.8";"2019"
"934";"45734";"12.2";"2019"
"935";"45731";"39.5";"2019"
"936";"45719";"142.6";"2019"
"937";"45691";"32.1";"2019"
"938";"45664";"53.9";"2019"
"939";"45662";"1.2";"2019"
"940";"44889";"6.2";"2019"
"941";"41193";"20.4";"2019"
"942";"40555";"184.4";"2019"
"943";"40485";"131.4";"2019"
"944";"39541";"2.6";"2019"
"945";"39462";"52.1";"2019"
"946";"38329";"17";"2019"
"947";"35134";"1.2";"2019"
"948";"34761";"0.9";"2019"
"949";"34455";"69.7";"2019"
"950";"34001";"141.2";"2019"
"951";"31615";"25.5";"2019"
"952";"30228";"15.2";"2019"
"953";"29539";"25.6";"2019"
"954";"29413";"45.4";"2019"
"955";"28219";"45.4";"2019"
"956";"27589";"133.2";"2019"
"957";"27414";"72.3";"2019"
"958";"27126";"73.7";"2019"
"959";"26618";"50.5";"2019"
"960";"26392";"13.5";"2019"
"961";"25681";"0.6";"2019"
"962";"13014";"61.3";"2019"
"963";"12888";"0.5";"2019"
"964";"12660";"174.9";"2019"
"965";"12329";"58.4";"2019"
"966";"12271";"92.2";"2019"
"967";"12164";"250.6";"2019"
"968";"12004";"215.1";"2019"
"969";"11937";"277.5";"2019"
"970";"11935";"3.3";"2019"
"971";"11911";"60.1";"2019"
"972";"11898";"152.6";"2019"
"973";"11895";"43.7";"2019"
"974";"11889";"126.8";"2019"
"975";"11874";"112.5";"2019"
"976";"11869";"0";"2019"
"977";"11860";"129.5";"2019"
"978";"11841";"76";"2019"
"979";"11822";"186.8";"2019"
"980";"11803";"177.8";"2019"
"981";"11797";"0";"2019"
"982";"11796";"265.9";"2019"
"983";"11763";"390.9";"2019"
"984";"11759";"222.4";"2019"
"985";"11473";"10.4";"2019"
"986";"11395";"56.9";"2019"
"987";"11104";"8.6";"2019"
"988";"11047";"65.9";"2019"
"989";"10927";"103";"2019"
"990";"10907";"0.9";"2019"
"991";"10870";"6.9";"2019"
"992";"10790";"37.9";"2019"
"993";"10787";"18.5";"2019"
"994";"10784";"106.4";"2019"
"995";"10783";"4.3";"2019"
"996";"10777";"86.7";"2019"
"997";"10770";"6.9";"2019"
"998";"10753";"1.1";"2019"
"999";"10724";"24.8";"2019"
"1000";"10707";"170.9";"2019"
"1001";"10679";"247.4";"2019"
"1002";"10639";"0";"2019"
"1003";"10638";"259.7";"2019"
"1004";"9902";"48.4";"2019"
"1005";"9783";"141.4";"2019"
"1006";"9761";"2.7";"2019"
"1007";"9601";"0";"2019"
"1008";"9582";"3";"2019"
"1009";"9559";"8.2";"2019"
"1010";"9558";"9.2";"2019"
"1011";"9527";"25.8";"2019"
"1012";"9519";"124.5";"2019"
"1013";"9510";"118.8";"2019"
"1014";"9506";"122.6";"2019"
"1015";"9487";"28.7";"2019"
"1016";"9469";"18.5";"2019"
"1017";"9448";"140.6";"2019"
"1018";"9443";"193";"2019"
"1019";"9205";"97.7";"2019"
"1020";"8765";"151.6";"2019"
"1021";"8738";"160.8";"2019"
"1022";"8692";"146.9";"2019"
"1023";"8101";"4.3";"2019"
"1024";"8000";"0";"2019"
"1025";"7975";"8.8";"2019"
"1026";"7971";"82.7";"2019"
"1027";"7963";"8";"2019"
"1028";"7962";"132.2";"2019"
"1029";"7936";"70";"2019"
"1030";"7896";"0";"2019"
"1031";"7829";"170.8";"2019"
"1032";"7818";"53";"2019"
"1033";"7469";"46.4";"2019"
"1034";"7165";"0.4";"2019"
"1035";"6301";"54.1";"2019"
"1036";"6278";"27";"2019"
"1037";"6180";"227.5";"2019"
"1038";"4976";"105.6";"2019"
"1039";"3623";"132.2";"2019"
"1040";"2347";"12";"2019"
"1041";"2282";"82.7";"2019"
"1042";"48862";"14.7";"2019"
"1043";"45775";"0";"2019"
"1044";"45753";"0";"2019"
"1045";"45629";"0";"2019"
"1046";"45038";"0";"2019"
"1047";"39258";"0.9";"2019"
"1048";"38844";"0";"2019"
"1049";"34934";"15.1";"2019"
"1050";"32565";"1";"2019"
"1051";"27413";"3.7";"2019"
"1052";"12253";"0";"2019"
"1053";"11948";"8.7";"2019"
"1054";"11804";"0";"2019"
"1055";"11347";"30.7";"2019"
"1056";"11300";"5.8";"2019"
"1057";"10848";"0";"2019"
"1058";"10832";"11.7";"2019"
"1059";"10831";"13.5";"2019"
"1060";"10810";"12.8";"2019"
"1061";"10737";"0";"2019"
"1062";"10269";"1.4";"2019"
"1063";"9468";"0";"2019"
"1064";"9302";"2.7";"2019"
"1065";"9184";"0";"2019"
"1066";"8420";"8.6";"2019"
"1067";"8077";"0";"2019"
"1068";"7912";"35.2";"2019"
"1069";"7572";"0";"2019"
"1070";"6997";"7.3";"2019"
"1071";"6515";"9.3";"2019"
"1072";"6288";"4.1";"2019"
"1073";"6142";"0.3";"2019"
"1074";"5535";"0";"2019"
"1075";"91465";"18.6";"2019"
"1076";"66966";"3.5";"2019"
"1077";"51842";"13.1";"2019"
"1078";"47333";"11.4";"2019"
"1079";"47272";"109.2";"2019"
"1080";"47259";"5.5";"2019"
"1081";"47149";"8.3";"2019"
"1082";"47124";"8.4";"2019"
"1083";"47119";"2.3";"2019"
"1084";"47081";"0";"2019"
"1085";"42018";"5.9";"2019"
"1086";"36049";"0.9";"2019"
"1087";"31849";"25.4";"2019"
"1088";"29556";"6.5";"2019"
"1089";"12267";"0";"2019"
"1090";"12193";"19.1";"2019"
"1091";"12122";"0.9";"2019"
"1092";"12007";"0";"2019"
"1093";"11929";"1.6";"2019"
"1094";"11778";"87.4";"2019"
"1095";"11051";"6.2";"2019"
"1096";"10772";"19.1";"2019"
"1097";"10728";"25.1";"2019"
"1098";"10320";"6.1";"2019"
"1099";"10144";"12";"2019"
"1100";"9786";"0.6";"2019"
"1101";"9662";"1.4";"2019"
"1102";"9627";"22.4";"2019"
"1103";"9550";"10.1";"2019"
"1104";"9207";"66.4";"2019"
"1105";"8954";"2.1";"2019"
"1106";"8755";"29.3";"2019"
"1107";"7844";"202.9";"2019"
"1108";"7836";"60.6";"2019"
"1109";"7816";"170.6";"2019"
"1110";"7693";"0";"2019"
"1111";"7128";"31.7";"2019"
"1112";"6326";"38.7";"2019"
"1113";"5619";"73.8";"2019"
"1114";"3120";"43";"2019"
"1115";"1753";"24.9";"2019"
"1116";"94365";"13.6";"2019"
"1117";"91468";"0";"2019"
"1118";"66924";"3.6";"2019"
"1119";"51837";"32.4";"2019"
"1120";"48956";"6.6";"2019"
"1121";"47436";"174.2";"2019"
"1122";"47327";"20.4";"2019"
"1123";"47304";"1.1";"2019"
"1124";"47294";"57.4";"2019"
"1125";"47268";"0";"2019"
"1126";"47257";"8.7";"2019"
"1127";"47216";"5.3";"2019"
"1128";"47186";"0";"2019"
"1129";"47164";"1.2";"2019"
"1130";"47153";"100.1";"2019"
"1131";"47150";"12.1";"2019"
"1132";"47121";"12";"2019"
"1133";"47083";"3";"2019"
"1134";"47050";"63.9";"2019"
"1135";"47043";"57.9";"2019"
"1136";"42388";"91.1";"2019"
"1137";"42130";"25.9";"2019"
"1138";"42062";"0";"2019"
"1139";"42060";"58.5";"2019"
"1140";"40973";"45.5";"2019"
"1141";"40912";"64.7";"2019"
"1142";"35883";"65.7";"2019"
"1143";"30762";"61.4";"2019"
"1144";"29686";"0";"2019"
"1145";"24606";"1.6";"2019"
"1146";"23652";"0";"2019"
"1147";"20994";"28.6";"2019"
"1148";"12320";"69";"2019"
"1149";"12247";"3.7";"2019"
"1150";"12206";"3.9";"2019"
"1151";"12078";"11.3";"2019"
"1152";"12051";"68.9";"2019"
"1153";"12037";"1.7";"2019"
"1154";"12020";"52.9";"2019"
"1155";"11909";"38.8";"2019"
"1156";"11901";"166.2";"2019"
"1157";"11855";"86.5";"2019"
"1158";"11800";"11.9";"2019"
"1159";"11799";"71.3";"2019"
"1160";"11784";"12.6";"2019"
"1161";"11774";"67.9";"2019"
"1162";"11335";"14.9";"2019"
"1163";"11326";"0";"2019"
"1164";"11266";"0";"2019"
"1165";"11062";"12.6";"2019"
"1166";"10744";"107.5";"2019"
"1167";"10715";"144.2";"2019"
"1168";"10669";"109";"2019"
"1169";"10211";"1.6";"2019"
"1170";"9884";"0";"2019"
"1171";"9840";"25.6";"2019"
"1172";"9679";"13";"2019"
"1173";"9637";"163.4";"2019"
"1174";"9606";"34.3";"2019"
"1175";"9604";"58.5";"2019"
"1176";"9593";"20.7";"2019"
"1177";"9590";"38.7";"2019"
"1178";"9576";"9.7";"2019"
"1179";"9525";"24.4";"2019"
"1180";"9518";"15.1";"2019"
"1181";"9501";"8.1";"2019"
"1182";"9488";"30.9";"2019"
"1183";"9400";"0";"2019"
"1184";"9185";"15.4";"2019"
"1185";"9092";"0.8";"2019"
"1186";"9032";"0";"2019"
"1187";"8645";"71";"2019"
"1188";"8549";"93.1";"2019"
"1189";"8524";"40.4";"2019"
"1190";"8520";"88.2";"2019"
"1191";"8200";"48.1";"2019"
"1192";"7982";"79";"2019"
"1193";"7940";"11.9";"2019"
"1194";"7915";"2";"2019"
"1195";"7802";"78.7";"2019"
"1196";"7406";"25.1";"2019"
"1197";"7274";"0";"2019"
"1198";"6356";"18.3";"2019"
"1199";"6311";"11.1";"2019"
"1200";"6256";"6.8";"2019"
"1201";"6199";"6.5";"2019"
"1202";"6195";"92.2";"2019"
"1203";"5012";"134.6";"2019"
"1204";"3647";"95.5";"2019"
"1205";"2973";"27.4";"2019"
"1206";"2951";"23.3";"2019"
"1207";"1384";"103";"2019"
"1208";"60326";"118.2";"2020"
"1209";"46601";"371.6";"2020"
"1210";"46569";"-0.3";"2020"
"1211";"46518";"228.8";"2020"
"1212";"46517";"1.3";"2020"
"1213";"46508";"1.8";"2020"
"1214";"46487";"10.3";"2020"
"1215";"46448";"2.1";"2020"
"1216";"46440";"0.3";"2020"
"1217";"46426";"19.2";"2020"
"1218";"46416";"303.6";"2020"
"1219";"41897";"68.2";"2020"
"1220";"41401";"160.7";"2020"
"1221";"40291";"86.6";"2020"
"1222";"39517";"155.1";"2020"
"1223";"39395";"163.2";"2020"
"1224";"38334";"375.3";"2020"
"1225";"34311";"7";"2020"
"1226";"34045";"-2.8";"2020"
"1227";"32819";"9.3";"2020"
"1228";"29466";"0";"2020"
"1229";"29048";"121.1";"2020"
"1230";"28237";"292.9";"2020"
"1231";"28022";"172.7";"2020"
"1232";"26152";"46";"2020"
"1233";"21956";"-1.9";"2020"
"1234";"17287";"26.3";"2020"
"1235";"13725";"12.9";"2020"
"1236";"12282";"116.3";"2020"
"1237";"12134";"9.7";"2020"
"1238";"12112";"121.7";"2020"
"1239";"11926";"1.9";"2020"
"1240";"11859";"40.4";"2020"
"1241";"11767";"339.5";"2020"
"1242";"11765";"367.4";"2020"
"1243";"11757";"139.5";"2020"
"1244";"10841";"28.1";"2020"
"1245";"10835";"52.6";"2020"
"1246";"10769";"126.5";"2020"
"1247";"10725";"20.3";"2020"
"1248";"10636";"186.4";"2020"
"1249";"10635";"239";"2020"
"1250";"9896";"11.7";"2020"
"1251";"9435";"25.8";"2020"
"1252";"9434";"2.5";"2020"
"1253";"8848";"14.5";"2020"
"1254";"8799";"0";"2020"
"1255";"8697";"62.3";"2020"
"1256";"8671";"256.2";"2020"
"1257";"8667";"237.5";"2020"
"1258";"8440";"0.7";"2020"
"1259";"7880";"1";"2020"
"1260";"7854";"42.9";"2020"
"1261";"7820";"0.1";"2020"
"1262";"7323";"1.8";"2020"
"1263";"7102";"262.9";"2020"
"1264";"7089";"101.2";"2020"
"1265";"7077";"340.4";"2020"
"1266";"7014";"304.9";"2020"
"1267";"7008";"3.6";"2020"
"1268";"6332";"8.9";"2020"
"1269";"6187";"123.6";"2020"
"1270";"6162";"14.3";"2020"
"1271";"6153";"213.9";"2020"
"1272";"5609";"17.2";"2020"
"1273";"5277";"3";"2020"
"1274";"5214";"12.2";"2020"
"1275";"4924";"233.9";"2020"
"1276";"4371";"6";"2020"
"1277";"4332";"53.8";"2020"
"1278";"4317";"257.7";"2020"
"1279";"2467";"144.7";"2020"
"1280";"2241";"356.9";"2020"
"1281";"2218";"60.1";"2020"
"1282";"1811";"-0.4";"2020"
"1283";"1732";"259.2";"2020"
"1284";"1725";"229.6";"2020"
"1285";"802";"188.4";"2020"
"1286";"698";"304.7";"2020"
"1287";"94375";"16";"2020"
"1288";"84142";"21.7";"2020"
"1289";"84109";"154.5";"2020"
"1290";"61697";"61.7";"2020"
"1291";"61664";"19";"2020"
"1292";"61439";"47.8";"2020"
"1293";"61398";"208.4";"2020"
"1294";"61103";"105.1";"2020"
"1295";"55410";"100.7";"2020"
"1296";"48345";"0";"2020"
"1297";"48327";"180.4";"2020"
"1298";"48267";"165.9";"2020"
"1299";"48230";"4.7";"2020"
"1300";"48229";"167.8";"2020"
"1301";"48209";"49.3";"2020"
"1302";"48192";"22";"2020"
"1303";"48181";"3.3";"2020"
"1304";"48164";"8.1";"2020"
"1305";"48135";"78.6";"2020"
"1306";"48110";"0";"2020"
"1307";"48080";"1";"2020"
"1308";"48037";"1.9";"2020"
"1309";"48023";"94.9";"2020"
"1310";"47996";"0";"2020"
"1311";"47908";"63.4";"2020"
"1312";"47900";"20.6";"2020"
"1313";"47861";"4.8";"2020"
"1314";"47809";"105.7";"2020"
"1315";"47800";"45.2";"2020"
"1316";"47702";"127.1";"2020"
"1317";"47508";"6";"2020"
"1318";"47481";"84.3";"2020"
"1319";"47477";"3.4";"2020"
"1320";"47447";"29.4";"2020"
"1321";"44920";"43.4";"2020"
"1322";"44771";"118.8";"2020"
"1323";"42312";"164.3";"2020"
"1324";"42295";"25.2";"2020"
"1325";"38855";"61.8";"2020"
"1326";"35096";"0";"2020"
"1327";"29049";"74.9";"2020"
"1328";"28991";"48.8";"2020"
"1329";"28729";"0";"2020"
"1330";"28486";"18.7";"2020"
"1331";"28305";"5";"2020"
"1332";"27003";"8.5";"2020"
"1333";"26448";"34.4";"2020"
"1334";"25578";"113.8";"2020"
"1335";"23172";"0";"2020"
"1336";"20052";"0";"2020"
"1337";"13597";"0";"2020"
"1338";"12270";"93.1";"2020"
"1339";"12163";"0";"2020"
"1340";"12088";"15.9";"2020"
"1341";"12077";"0";"2020"
"1342";"12052";"1.7";"2020"
"1343";"11993";"22.8";"2020"
"1344";"11873";"30.8";"2020"
"1345";"11872";"93.4";"2020"
"1346";"11851";"55.8";"2020"
"1347";"11764";"2.7";"2020"
"1348";"11762";"109.9";"2020"
"1349";"11028";"22.9";"2020"
"1350";"10806";"92.9";"2020"
"1351";"10760";"77.3";"2020"
"1352";"10681";"63.9";"2020"
"1353";"9964";"88.8";"2020"
"1354";"9579";"254";"2020"
"1355";"9509";"65.9";"2020"
"1356";"9502";"187.4";"2020"
"1357";"9453";"155.4";"2020"
"1358";"9437";"181.7";"2020"
"1359";"8914";"2.1";"2020"
"1360";"8726";"65.1";"2020"
"1361";"8696";"207.2";"2020"
"1362";"8655";"157.4";"2020"
"1363";"7808";"225.8";"2020"
"1364";"7092";"124";"2020"
"1365";"7084";"30.9";"2020"
"1366";"6468";"18.8";"2020"
"1367";"6158";"120.6";"2020"
"1368";"6156";"87.8";"2020"
"1369";"5612";"5.1";"2020"
"1370";"5549";"19.7";"2020"
"1371";"4363";"37.8";"2020"
"1372";"91248";"4.5";"2020"
"1373";"66957";"1.8";"2020"
"1374";"66438";"5.1";"2020"
"1375";"51593";"118.1";"2020"
"1376";"48341";"43.9";"2020"
"1377";"48228";"85.1";"2020"
"1378";"47946";"0";"2020"
"1379";"47940";"11.7";"2020"
"1380";"47895";"23.5";"2020"
"1381";"47698";"59.5";"2020"
"1382";"47669";"23";"2020"
"1383";"47468";"91.8";"2020"
"1384";"45416";"49";"2020"
"1385";"42683";"99.1";"2020"
"1386";"42425";"-0.5";"2020"
"1387";"40113";"34.8";"2020"
"1388";"38275";"0";"2020"
"1389";"28070";"11.2";"2020"
"1390";"28025";"10.8";"2020"
"1391";"21528";"30.7";"2020"
"1392";"12739";"0.3";"2020"
"1393";"12258";"101.9";"2020"
"1394";"12137";"1.6";"2020"
"1395";"11920";"18.7";"2020"
"1396";"11824";"164.7";"2020"
"1397";"11817";"167.1";"2020"
"1398";"10820";"63.3";"2020"
"1399";"10799";"285.4";"2020"
"1400";"10689";"149.8";"2020"
"1401";"10075";"46.3";"2020"
"1402";"8999";"76.7";"2020"
"1403";"7789";"3.3";"2020"
"1404";"5156";"44.2";"2020"
"1405";"4717";"82.3";"2020"
"1406";"91470";"39.7";"2020"
"1407";"84418";"17.5";"2020"
"1408";"61570";"166.6";"2020"
"1409";"61361";"30.6";"2020"
"1410";"48274";"64.2";"2020"
"1411";"48160";"81.9";"2020"
"1412";"48113";"4.3";"2020"
"1413";"48054";"32.8";"2020"
"1414";"48036";"24.6";"2020"
"1415";"48017";"1.8";"2020"
"1416";"47967";"21.9";"2020"
"1417";"47961";"73.7";"2020"
"1418";"47509";"100.7";"2020"
"1419";"47448";"44.3";"2020"
"1420";"46513";"11.2";"2020"
"1421";"40006";"34.9";"2020"
"1422";"39587";"22.5";"2020"
"1423";"38276";"0";"2020"
"1424";"34164";"83.1";"2020"
"1425";"12303";"109.8";"2020"
"1426";"11927";"52.6";"2020"
"1427";"11865";"0.9";"2020"
"1428";"11839";"129.7";"2020"
"1429";"11795";"157";"2020"
"1430";"11107";"18.1";"2020"
"1431";"10774";"0";"2020"
"1432";"10741";"0";"2020"
"1433";"9538";"131.7";"2020"
"1434";"8725";"2.4";"2020"
"1435";"7857";"194.1";"2020"
"1436";"7822";"194.5";"2020"
"1437";"7330";"161.7";"2020"
"1438";"6216";"81.1";"2020"
"1439";"5585";"68.3";"2020"
"1440";"1724";"73.9";"2020"
"1441";"95015";"14.6";"2020"
"1442";"91479";"6.9";"2020"
"1443";"91472";"0";"2020"
"1444";"66915";"12.9";"2020"
"1445";"61590";"74.1";"2020"
"1446";"61568";"135.4";"2020"
"1447";"61220";"106.5";"2020"
"1448";"61211";"162.1";"2020"
"1449";"61102";"68.8";"2020"
"1450";"55307";"0";"2020"
"1451";"48344";"0";"2020"
"1452";"48309";"0";"2020"
"1453";"48297";"55.7";"2020"
"1454";"48262";"227.9";"2020"
"1455";"48236";"103.8";"2020"
"1456";"48182";"7.3";"2020"
"1457";"48170";"38.5";"2020"
"1458";"48143";"0";"2020"
"1459";"48107";"0";"2020"
"1460";"48101";"3";"2020"
"1461";"48097";"2.1";"2020"
"1462";"48078";"0";"2020"
"1463";"48055";"25.2";"2020"
"1464";"48021";"1.1";"2020"
"1465";"47933";"5.9";"2020"
"1466";"47882";"25.9";"2020"
"1467";"47864";"227.2";"2020"
"1468";"47808";"48.2";"2020"
"1469";"47792";"84.2";"2020"
"1470";"47546";"122.4";"2020"
"1471";"47417";"4.4";"2020"
"1472";"42345";"15.3";"2020"
"1473";"42247";"9.9";"2020"
"1474";"42134";"2.8";"2020"
"1475";"41406";"14";"2020"
"1476";"40221";"8.9";"2020"
"1477";"39993";"3";"2020"
"1478";"35014";"5.5";"2020"
"1479";"34914";"4.5";"2020"
"1480";"34427";"65";"2020"
"1481";"33441";"167.8";"2020"
"1482";"29622";"0";"2020"
"1483";"29614";"44.8";"2020"
"1484";"29347";"7.1";"2020"
"1485";"26884";"6";"2020"
"1486";"26104";"20";"2020"
"1487";"26075";"136.9";"2020"
"1488";"13534";"2.7";"2020"
"1489";"12215";"2.6";"2020"
"1490";"12087";"129.1";"2020"
"1491";"11991";"36.4";"2020"
"1492";"11981";"100.3";"2020"
"1493";"11932";"13.6";"2020"
"1494";"11896";"35.5";"2020"
"1495";"11883";"4.8";"2020"
"1496";"11827";"0";"2020"
"1497";"11792";"24.2";"2020"
"1498";"11760";"153.5";"2020"
"1499";"11440";"51.3";"2020"
"1500";"11371";"9.3";"2020"
"1501";"11366";"0";"2020"
"1502";"11254";"170.1";"2020"
"1503";"11231";"2.6";"2020"
"1504";"11074";"32.5";"2020"
"1505";"10980";"0";"2020"
"1506";"10840";"24.8";"2020"
"1507";"10751";"8.4";"2020"
"1508";"10674";"97.9";"2020"
"1509";"10657";"17.4";"2020"
"1510";"10655";"162.4";"2020"
"1511";"9883";"8.7";"2020"
"1512";"9859";"1.3";"2020"
"1513";"9459";"74.2";"2020"
"1514";"9447";"118.7";"2020"
"1515";"9440";"0";"2020"
"1516";"9079";"5.1";"2020"
"1517";"8698";"129.1";"2020"
"1518";"8688";"288.3";"2020"
"1519";"8647";"74.6";"2020"
"1520";"8642";"207.5";"2020"
"1521";"8639";"71.9";"2020"
"1522";"8288";"207.3";"2020"
"1523";"7926";"25.9";"2020"
"1524";"7158";"155.8";"2020"
"1525";"7048";"20.5";"2020"
"1526";"6597";"36.3";"2020"
"1527";"5718";"63.3";"2020"
"1528";"5606";"116.5";"2020"
"1529";"4467";"0";"2020"
"1530";"3625";"5.5";"2020"
"1531";"94383";"1.2";"2020"
"1532";"83791";"4.2";"2020"
"1533";"83711";"2.1";"2020"
"1534";"78050";"177.6";"2020"
"1535";"66446";"6.4";"2020"
"1536";"57488";"197.9";"2020"
"1537";"57472";"49.2";"2020"
"1538";"57366";"125.5";"2020"
"1539";"57289";"18";"2020"
"1540";"57279";"158";"2020"
"1541";"57212";"153.3";"2020"
"1542";"57206";"87.7";"2020"
"1543";"57165";"39";"2020"
"1544";"55632";"48.4";"2020"
"1545";"51206";"0";"2020"
"1546";"49159";"0.2";"2020"
"1547";"48103";"150.5";"2020"
"1548";"47542";"15.7";"2020"
"1549";"47297";"11.9";"2020"
"1550";"46027";"117.2";"2020"
"1551";"45954";"68.9";"2020"
"1552";"45953";"195.9";"2020"
"1553";"45934";"0.3";"2020"
"1554";"45932";"45.7";"2020"
"1555";"45914";"130";"2020"
"1556";"45913";"0.8";"2020"
"1557";"45903";"8.8";"2020"
"1558";"45866";"21.8";"2020"
"1559";"45865";"8.4";"2020"
"1560";"45859";"28.3";"2020"
"1561";"45854";"2.1";"2020"
"1562";"45851";"136";"2020"
"1563";"45817";"52.4";"2020"
"1564";"45791";"12.4";"2020"
"1565";"45783";"183.9";"2020"
"1566";"45775";"12";"2020"
"1567";"45769";"47.5";"2020"
"1568";"45764";"0.4";"2020"
"1569";"45753";"16.7";"2020"
"1570";"45749";"9.5";"2020"
"1571";"45747";"28.4";"2020"
"1572";"45741";"68.8";"2020"
"1573";"45734";"18.5";"2020"
"1574";"45731";"3.1";"2020"
"1575";"45719";"213.1";"2020"
"1576";"45693";"1.4";"2020"
"1577";"45691";"5.5";"2020"
"1578";"45662";"20.7";"2020"
"1579";"45038";"3.5";"2020"
"1580";"41193";"122.3";"2020"
"1581";"40693";"2.4";"2020"
"1582";"40692";"15.1";"2020"
"1583";"40555";"152.4";"2020"
"1584";"40485";"123.8";"2020"
"1585";"40341";"92";"2020"
"1586";"39462";"73.2";"2020"
"1587";"38844";"1.1";"2020"
"1588";"35134";"87.8";"2020"
"1589";"34455";"63.3";"2020"
"1590";"34001";"160.5";"2020"
"1591";"31615";"11";"2020"
"1592";"29539";"42.9";"2020"
"1593";"29413";"115.5";"2020"
"1594";"28219";"18";"2020"
"1595";"27589";"50.7";"2020"
"1596";"27414";"1.5";"2020"
"1597";"27126";"101.9";"2020"
"1598";"26618";"53.3";"2020"
"1599";"26408";"47";"2020"
"1600";"26306";"20.1";"2020"
"1601";"25582";"26.6";"2020"
"1602";"25512";"11.9";"2020"
"1603";"22425";"223.9";"2020"
"1604";"13750";"71.7";"2020"
"1605";"13014";"42.8";"2020"
"1606";"12888";"7.2";"2020"
"1607";"12660";"62.5";"2020"
"1608";"12329";"15.7";"2020"
"1609";"12271";"37.5";"2020"
"1610";"12253";"17.2";"2020"
"1611";"12164";"123.2";"2020"
"1612";"12004";"159";"2020"
"1613";"11937";"216.9";"2020"
"1614";"11917";"37.9";"2020"
"1615";"11911";"68.8";"2020"
"1616";"11898";"7.1";"2020"
"1617";"11895";"119.6";"2020"
"1618";"11889";"105";"2020"
"1619";"11874";"14.5";"2020"
"1620";"11869";"55.1";"2020"
"1621";"11860";"136.3";"2020"
"1622";"11844";"16.5";"2020"
"1623";"11841";"192.9";"2020"
"1624";"11822";"335.3";"2020"
"1625";"11803";"90.1";"2020"
"1626";"11796";"310.8";"2020"
"1627";"11763";"81.9";"2020"
"1628";"11759";"110.3";"2020"
"1629";"11473";"15.8";"2020"
"1630";"11395";"40.6";"2020"
"1631";"11214";"1.4";"2020"
"1632";"11047";"144.9";"2020"
"1633";"10927";"52";"2020"
"1634";"10870";"1.5";"2020"
"1635";"10805";"11.7";"2020"
"1636";"10790";"3.6";"2020"
"1637";"10784";"29.2";"2020"
"1638";"10777";"14.6";"2020"
