"";"player_id";"fantasy_pts";"year";"sleeper_id"
"676";"91472";"5.3";"2019";"6247"
"677";"66957";"35.1";"2019";"5260"
"678";"66438";"2";"2019";"4878"
"679";"63664";"0";"2019";"6381"
"680";"61568";"120.9";"2019";"5848"
"681";"51593";"52.5";"2019";"4622"
"682";"48331";"0";"2019";"6045"
"683";"48327";"169.7";"2019";"5859"
"684";"48274";"137.6";"2019";"5872"
"685";"48267";"187";"2019";"4983"
"686";"48262";"163.5";"2019";"4981"
"687";"48229";"162.9";"2019";"5927"
"688";"48209";"44.3";"2019";"5965"
"689";"48182";"18.6";"2019";"5080"
"690";"48164";"176.7";"2019";"5045"
"691";"48135";"70.4";"2019";"5185"
"692";"48101";"12.9";"2019";"5310"
"693";"48055";"1.7";"2019";"6557"
"694";"48023";"0";"2019";"6059"
"695";"47959";"8";"2019";"6628"
"696";"47933";"3";"2019";"5873"
"697";"47908";"2";"2019";"5432"
"698";"47864";"142";"2019";"5846"
"699";"47809";"68.2";"2019";"5086"
"700";"47481";"34.1";"2019";"6290"
"701";"47448";"30.9";"2019";"5915"
"702";"44920";"15.8";"2019";"6271"
"703";"42683";"101";"2019";"5917"
"704";"42345";"29";"2019";"5199"
"705";"39587";"34.5";"2019";"5962"
"706";"38855";"74.8";"2019";"6148"
"707";"38275";"0";"2019";"6223"
"708";"35014";"27.9";"2019";"5863"
"709";"29622";"11.4";"2019";"5197"
"710";"28621";"4.4";"2019";"6209"
"711";"26075";"149.4";"2019";"5038"
"712";"23172";"3.1";"2019";"4752"
"713";"21528";"8";"2019";"5570"
"714";"13597";"16.9";"2019";"5101"
"715";"12087";"27.9";"2019";"4351"
"716";"12077";"0";"2019";"4050"
"717";"12014";"0.9";"2019";"4526"
"718";"11981";"48.1";"2019";"4274"
"719";"11873";"17.5";"2019";"4177"
"720";"11872";"51.4";"2019";"4171"
"721";"11764";"77";"2019";"4038"
"722";"11762";"132";"2019";"4068"
"723";"11440";"36.3";"2019";"3895"
"724";"11074";"44.1";"2019";"3445"
"725";"10840";"2.4";"2019";"3652"
"726";"10833";"4.3";"2019";"3355"
"727";"10797";"27.4";"2019";"3319"
"728";"10681";"293.4";"2019";"3199"
"729";"10674";"104.9";"2019";"3200"
"730";"10656";"0";"2019";"3178"
"731";"10655";"108.5";"2019";"3157"
"732";"10154";"122.1";"2019";"2583"
"733";"10038";"2.7";"2019";"2602"
"734";"9964";"41";"2019";"2673"
"735";"9579";"182.8";"2019";"2449"
"736";"9540";"23.5";"2019";"2412"
"737";"9509";"125.7";"2019";"2381"
"738";"9474";"4.7";"2019";"2346"
"739";"9459";"98.2";"2019";"2331"
"740";"9453";"72.5";"2019";"2325"
"741";"9447";"192.5";"2019";"2319"
"742";"9079";"49.6";"2019";"2039"
"743";"8725";"3.8";"2019";"1971"
"744";"8696";"194.1";"2019";"1992"
"745";"8691";"51.8";"2019";"2004"
"746";"8688";"150.4";"2019";"2133"
"747";"8655";"91";"2019";"2197"
"748";"8642";"197.2";"2019";"2216"
"749";"8639";"109.2";"2019";"1817"
"750";"7808";"212.3";"2019";"1426"
"751";"7472";"3";"2019";"1312"
"752";"7048";"100.7";"2019";"1149"
"753";"6468";"8.3";"2019";"1329"
"754";"6158";"212.3";"2019";"947"
"755";"4467";"0";"2019";"312"
"756";"48341";"70.5";"2019";"6402"
"757";"48213";"2.5";"2019";"6363"
"758";"48021";"10";"2019";"5154"
"759";"47961";"12.9";"2019";"5121"
"760";"47509";"89.8";"2019";"5955"
"761";"45416";"40.7";"2019";"4998"
"762";"39588";"3.7";"2019";"5166"
"763";"39145";"0";"2019";"6593"
"764";"29578";"6.6";"2019";"5119"
"765";"29347";"0.6";"2019";"6519"
"766";"12258";"38.6";"2019";"6744"
"767";"12043";"8.6";"2019";"4669"
"768";"11824";"201.1";"2019";"4039"
"769";"10689";"171.5";"2019";"3225"
"770";"10075";"68";"2019";"2822"
"771";"9538";"142.2";"2019";"2410"
"772";"8999";"75.9";"2019";"1911"
"773";"8943";"57.7";"2019";"2025"
"774";"7118";"40.9";"2019";"1215"
"775";"6216";"116.8";"2019";"928"
"776";"5612";"4.2";"2019";"627"
"777";"5585";"113.4";"2019";"642"
"778";"5156";"194.3";"2019";"344"
"779";"4717";"102.2";"2019";"491"
"780";"1724";"134.4";"2019";"223"
"781";"8995";"0";"2019";"1961"
"782";"91248";"6.5";"2019";"5828"
"783";"66915";"31.7";"2019";"5374"
"784";"48228";"48.3";"2019";"5026"
"785";"48170";"7.1";"2019";"5113"
"786";"48160";"101.5";"2019";"5013"
"787";"48143";"18.8";"2019";"6032"
"788";"48017";"0";"2019";"5134"
"789";"47940";"29.1";"2019";"5880"
"790";"47882";"58.6";"2019";"6088"
"791";"47698";"41.6";"2019";"5007"
"792";"47468";"48.9";"2019";"5947"
"793";"44771";"66";"2019";"5110"
"794";"42247";"0";"2019";"5938"
"795";"38276";"37.5";"2019";"5139"
"796";"33158";"0";"2019";"6380"
"797";"23254";"0";"2019";"5722"
"798";"12303";"110.9";"2019";"4319"
"799";"12215";"1.4";"2019";"4416"
"800";"11888";"6.7";"2019";"4162"
"801";"11865";"103";"2019";"4146"
"802";"11839";"231.1";"2019";"4037"
"803";"11817";"91.6";"2019";"4040"
"804";"11163";"8.1";"2019";"3730"
"805";"11141";"54.2";"2019";"3503"
"806";"11028";"26";"2019";"3634"
"807";"10918";"39.7";"2019";"3582"
"808";"10774";"67.6";"2019";"3297"
"809";"10751";"40.1";"2019";"3278"
"810";"10657";"28.9";"2019";"3155"
"811";"9502";"180.1";"2019";"2374"
"812";"8759";"1.5";"2019";"2023"
"813";"8698";"180.7";"2019";"1825"
"814";"8128";"41";"2019";"1684"
"815";"7857";"190.8";"2019";"1479"
"816";"7330";"147.3";"2019";"1144"
"817";"6597";"23";"2019";"2291"
"818";"95015";"4.4";"2019";"6699"
"819";"94379";"0";"2019";"6588"
"820";"91470";"7.2";"2019";"6234"
"821";"61737";"12.7";"2019";"6549"
"822";"50293";"5.6";"2019";"6120"
"823";"48297";"28.1";"2019";"5878"
"824";"48230";"10.8";"2019";"5250"
"825";"48192";"82.5";"2019";"5130"
"826";"48113";"28.4";"2019";"4992"
"827";"48110";"3.3";"2019";"6069"
"828";"48078";"38";"2019";"5781"
"829";"47931";"46.7";"2019";"5884"
"830";"47900";"14.6";"2019";"5241"
"831";"47792";"112.5";"2019";"5024"
"832";"47702";"181.9";"2019";"4951"
"833";"47546";"122.1";"2019";"4950"
"834";"47508";"0";"2019";"5132"
"835";"47417";"0";"2019";"4854"
"836";"41406";"29.8";"2019";"5111"
"837";"34164";"0";"2019";"6421"
"838";"33441";"120.2";"2019";"5937"
"839";"29726";"5.3";"2019";"5661"
"840";"28991";"24.4";"2019";"5137"
"841";"26586";"0";"2019";"6168"
"842";"26104";"7.2";"2019";"5773"
"843";"25578";"139";"2019";"6149"
"844";"23670";"8";"2019";"4942"
"845";"12270";"80.8";"2019";"4454"
"846";"12163";"0";"2019";"4489"
"847";"12088";"4.1";"2019";"4344"
"848";"12067";"5";"2019";"4480"
"849";"12052";"2.3";"2019";"4420"
"850";"11991";"27";"2019";"4252"
"851";"11964";"2.7";"2019";"4285"
"852";"11927";"45.1";"2019";"4197"
"853";"11920";"0.9";"2019";"4198"
"854";"11883";"0";"2019";"4160"
"855";"11853";"0";"2019";"4128"
"856";"11851";"207.8";"2019";"4131"
"857";"11827";"0";"2019";"4125"
"858";"11795";"142.4";"2019";"4082"
"859";"11792";"32.3";"2019";"4080"
"860";"11760";"86.2";"2019";"4036"
"861";"11366";"14.8";"2019";"3846"
"862";"11354";"4.5";"2019";"3476"
"863";"11254";"129.9";"2019";"3423"
"864";"11107";"74.1";"2019";"3433"
"865";"10820";"32.4";"2019";"3342"
"866";"10806";"13.5";"2019";"3328"
"867";"10799";"151.2";"2019";"3321"
"868";"10760";"76";"2019";"3286"
"869";"10741";"3.6";"2019";"3269"
"870";"9883";"32.7";"2019";"2821"
"871";"9859";"12.2";"2019";"2750"
"872";"9697";"3";"2019";"2801"
"873";"9619";"5.3";"2019";"2487"
"874";"9592";"11.6";"2019";"2462"
"875";"9470";"19.8";"2019";"2342"
"876";"9462";"80.8";"2019";"2334"
"877";"9437";"195.2";"2019";"2309"
"878";"9002";"75.8";"2019";"1903"
"879";"8931";"68.6";"2019";"1984"
"880";"8914";"32.8";"2019";"2003"
"881";"8843";"-0.9";"2019";"1854"
"882";"8824";"11.3";"2019";"2121"
"883";"8777";"3.4";"2019";"2093"
"884";"8726";"178.7";"2019";"2238"
"885";"8680";"50.5";"2019";"2279"
"886";"8677";"5.3";"2019";"1800"
"887";"8674";"3.4";"2019";"1987"
"888";"8647";"149.9";"2019";"2078"
"889";"8288";"99.4";"2019";"1689"
"890";"8254";"4";"2019";"1333"
"891";"7926";"100.1";"2019";"1555"
"892";"7859";"32.1";"2019";"1346"
"893";"7822";"170.8";"2019";"1352"
"894";"7810";"22.7";"2019";"1535"
"895";"7789";"39.3";"2019";"1567"
"896";"7618";"62.2";"2019";"1244"
"897";"7158";"162.9";"2019";"1067"
"898";"7100";"6";"2019";"1077"
"899";"7092";"93.9";"2019";"1110"
"900";"7084";"89.6";"2019";"1071"
"901";"6328";"1.2";"2019";"902"
"902";"5718";"14.1";"2019";"536"
"903";"5606";"145.9";"2019";"538"
"904";"5547";"67.3";"2019";"560"
"905";"4933";"4.2";"2019";"455"
"906";"4363";"32.4";"2019";"147"
"907";"3625";"69.4";"2019";"695"
"908";"83791";"25.8";"2019";"6178"
"909";"66446";"0";"2019";"5123"
"910";"48103";"77.8";"2019";"5347"
"911";"47542";"21.1";"2019";"5162"
"912";"47297";"80.4";"2019";"5107"
"913";"46027";"76.4";"2019";"5248"
"914";"45996";"35.5";"2019";"4997"
"915";"45954";"42.3";"2019";"6156"
"916";"45953";"182.6";"2019";"5850"
"917";"45934";"28.3";"2019";"6002"
"918";"45932";"30.8";"2019";"5004"
"919";"45914";"27.9";"2019";"5980"
"920";"45913";"0.2";"2019";"6153"
"921";"45903";"0";"2019";"6068"
"922";"45865";"34.1";"2019";"5995"
"923";"45859";"10.8";"2019";"6012"
"924";"45851";"76.9";"2019";"5000"
"925";"45826";"8.7";"2019";"6446"
"926";"45817";"64.4";"2019";"5987"
"927";"45810";"27.2";"2019";"6007"
"928";"45791";"197.9";"2019";"4866"
"929";"45783";"235.5";"2019";"4988"
"930";"45769";"42.7";"2019";"6039"
"931";"45764";"0.7";"2019";"6585"
"932";"45747";"119.8";"2019";"5046"
"933";"45741";"44.8";"2019";"4994"
"934";"45734";"12.2";"2019";"6694"
"935";"45731";"39.5";"2019";"5112"
"936";"45719";"142.6";"2019";"5892"
"937";"45691";"32.1";"2019";"5536"
"938";"45664";"53.9";"2019";"4949"
"939";"45662";"1.2";"2019";"5136"
"940";"44889";"6.2";"2019";"6379"
"941";"41193";"20.4";"2019";"5916"
"942";"40555";"184.4";"2019";"6151"
"943";"40485";"131.4";"2019";"6130"
"944";"39541";"2.6";"2019";"5619"
"945";"39462";"52.1";"2019";"5122"
"946";"38329";"17";"2019";"4696"
"947";"35134";"1.2";"2019";"5890"
"948";"34761";"0.9";"2019";"5076"
"949";"34455";"69.7";"2019";"5068"
"950";"34001";"141.2";"2019";"5052"
"951";"31615";"25.5";"2019";"5209"
"952";"30228";"15.2";"2019";"6115"
"953";"29539";"25.6";"2019";"5131"
"954";"29413";"45.4";"2019";"5284"
"955";"28219";"45.4";"2019";"6311"
"956";"27589";"133.2";"2019";"4962"
"957";"27414";"72.3";"2019";"4985"
"958";"27126";"73.7";"2019";"5967"
"959";"26618";"50.5";"2019";"5100"
"960";"26392";"13.5";"2019";"6175"
"961";"25681";"0.6";"2019";"5464"
"962";"13014";"61.3";"2019";"5549"
"963";"12888";"0.5";"2019";"5271"
"964";"12660";"174.9";"2019";"5170"
"965";"12329";"58.4";"2019";"4718"
"966";"12271";"92.2";"2019";"4455"
"967";"12164";"250.6";"2019";"4663"
"968";"12004";"215.1";"2019";"4273"
"969";"11937";"277.5";"2019";"4199"
"970";"11935";"3.3";"2019";"4186"
"971";"11911";"60.1";"2019";"4187"
"972";"11898";"152.6";"2019";"4152"
"973";"11895";"43.7";"2019";"4150"
"974";"11889";"126.8";"2019";"4149"
"975";"11874";"112.5";"2019";"4157"
"976";"11869";"0";"2019";"4147"
"977";"11860";"129.5";"2019";"4137"
"978";"11841";"76";"2019";"4098"
"979";"11822";"186.8";"2019";"4035"
"980";"11803";"177.8";"2019";"4018"
"981";"11797";"0";"2019";"4091"
"982";"11796";"265.9";"2019";"4029"
"983";"11763";"390.9";"2019";"4034"
"984";"11759";"222.4";"2019";"3969"
"985";"11473";"10.4";"2019";"3934"
"986";"11395";"56.9";"2019";"3868"
"987";"11104";"8.6";"2019";"3688"
"988";"11047";"65.9";"2019";"3664"
"989";"10927";"103";"2019";"3594"
"990";"10907";"0.9";"2019";"3453"
"991";"10870";"6.9";"2019";"3391"
"992";"10790";"37.9";"2019";"3312"
"993";"10787";"18.5";"2019";"3309"
"994";"10784";"106.4";"2019";"3306"
"995";"10783";"4.3";"2019";"3211"
"996";"10777";"86.7";"2019";"3300"
"997";"10770";"6.9";"2019";"3209"
"998";"10753";"1.1";"2019";"3280"
"999";"10724";"24.8";"2019";"3204"
"1000";"10707";"170.9";"2019";"3242"
"1001";"10679";"247.4";"2019";"3198"
"1002";"10639";"0";"2019";"3160"
"1003";"10638";"259.7";"2019";"3164"
"1004";"9902";"48.4";"2019";"2588"
"1005";"9783";"141.4";"2019";"2749"
"1006";"9761";"2.7";"2019";"2560"
"1007";"9601";"0";"2019";"2471"
"1008";"9582";"3";"2019";"2452"
"1009";"9559";"8.2";"2019";"2431"
"1010";"9558";"9.2";"2019";"2430"
"1011";"9527";"25.8";"2019";"2399"
"1012";"9519";"124.5";"2019";"2391"
"1013";"9510";"118.8";"2019";"2382"
"1014";"9506";"122.6";"2019";"2378"
"1015";"9487";"28.7";"2019";"2359"
"1016";"9469";"18.5";"2019";"2341"
"1017";"9448";"140.6";"2019";"2320"
"1018";"9443";"193";"2019";"2315"
"1019";"9205";"97.7";"2019";"1833"
"1020";"8765";"151.6";"2019";"1848"
"1021";"8738";"160.8";"2019";"2168"
"1022";"8692";"146.9";"2019";"2257"
"1023";"8101";"4.3";"2019";"1451"
"1024";"8000";"0";"2019";"1343"
"1025";"7975";"8.8";"2019";"1601"
"1026";"7971";"82.7";"2019";"1387"
"1027";"7963";"8";"2019";"1546"
"1028";"7962";"132.2";"2019";"1476"
"1029";"7936";"70";"2019";"1502"
"1030";"7896";"0";"2019";"1488"
"1031";"7829";"170.8";"2019";"1408"
"1032";"7818";"53";"2019";"1386"
"1033";"7469";"46.4";"2019";"1034"
"1034";"7165";"0.4";"2019";"1170"
"1035";"6301";"54.1";"2019";"788"
"1036";"6278";"27";"2019";"818"
"1037";"6180";"227.5";"2019";"956"
"1038";"4976";"105.6";"2019";"676"
"1039";"3623";"132.2";"2019";"184"
"1040";"2347";"12";"2019";"246"
"1041";"2282";"82.7";"2019";"232"
"1042";"48862";"14.7";"2019";"4353"
"1043";"45775";"0";"2019";"6144"
"1044";"45753";"0";"2019";"5163"
"1045";"45629";"0";"2019";"6298"
"1046";"45038";"0";"2019";"6553"
"1047";"39258";"0.9";"2019";"6167"
"1048";"38844";"0";"2019";"6293"
"1049";"34934";"15.1";"2019";"6109"
"1050";"32565";"1";"2019";"6202"
"1051";"27413";"3.7";"2019";"5116"
"1052";"12253";"0";"2019";"4651"
"1053";"11948";"8.7";"2019";"4226"
"1054";"11804";"0";"2019";"4097"
"1055";"11347";"30.7";"2019";"3832"
"1056";"11300";"5.8";"2019";"3803"
"1057";"10848";"0";"2019";"3369"
"1058";"10832";"11.7";"2019";"3354"
"1059";"10831";"13.5";"2019";"3353"
"1060";"10810";"12.8";"2019";"3332"
"1061";"10737";"0";"2019";"3265"
"1062";"10269";"1.4";"2019";"2174"
"1063";"9468";"0";"2019";"2340"
"1064";"9302";"2.7";"2019";"2073"
"1065";"9184";"0";"2019";"1794"
"1066";"8420";"8.6";"2019";"1693"
"1067";"8077";"0";"2019";"1563"
"1068";"7912";"35.2";"2019";"1379"
"1069";"7572";"0";"2019";"1308"
"1070";"6997";"7.3";"2019";"1305"
"1071";"6515";"9.3";"2019";"815"
"1072";"6288";"4.1";"2019";"973"
"1073";"6142";"0.3";"2019";"1303"
"1074";"5535";"0";"2019";"554"
"1075";"91465";"18.6";"2019";"6075"
"1076";"66966";"3.5";"2019";"5269"
"1077";"51842";"13.1";"2019";"4741"
"1078";"47333";"11.4";"2019";"5092"
"1079";"47272";"109.2";"2019";"5022"
"1080";"47259";"5.5";"2019";"6001"
"1081";"47149";"8.3";"2019";"4362"
"1082";"47124";"8.4";"2019";"5133"
"1083";"47119";"2.3";"2019";"5957"
"1084";"47081";"0";"2019";"6139"
"1085";"42018";"5.9";"2019";"6181"
"1086";"36049";"0.9";"2019";"6018"
"1087";"31849";"25.4";"2019";"5754"
"1088";"29556";"6.5";"2019";"5277"
"1089";"12267";"0";"2019";"4678"
"1090";"12193";"19.1";"2019";"4602"
"1091";"12122";"0.9";"2019";"4323"
"1092";"12007";"0";"2019";"4229"
"1093";"11929";"1.6";"2019";"4189"
"1094";"11778";"87.4";"2019";"4066"
"1095";"11051";"6.2";"2019";"3668"
"1096";"10772";"19.1";"2019";"3296"
"1097";"10728";"25.1";"2019";"3258"
"1098";"10320";"6.1";"2019";"3041"
"1099";"10144";"12";"2019";"2751"
"1100";"9786";"0.6";"2019";"2755"
"1101";"9662";"1.4";"2019";"2528"
"1102";"9627";"22.4";"2019";"2495"
"1103";"9550";"10.1";"2019";"2422"
"1104";"9207";"66.4";"2019";"2214"
"1105";"8954";"2.1";"2019";"2040"
"1106";"8755";"29.3";"2019";"2251"
"1107";"7844";"202.9";"2019";"1466"
"1108";"7836";"60.6";"2019";"1587"
"1109";"7816";"170.6";"2019";"1339"
"1110";"7693";"0";"2019";"1269"
"1111";"7128";"31.7";"2019";"1211"
"1112";"6326";"38.7";"2019";"801"
"1113";"5619";"73.8";"2019";"616"
"1114";"3120";"43";"2019";"284"
"1115";"1753";"24.9";"2019";"663"
"1116";"94365";"13.6";"2019";"6451"
"1117";"91468";"0";"2019";"6279"
"1118";"66924";"3.6";"2019";"5409"
"1119";"51837";"32.4";"2019";"4435"
"1120";"48956";"6.6";"2019";"4969"
"1121";"47436";"174.2";"2019";"5012"
"1122";"47327";"20.4";"2019";"5094"
"1123";"47304";"1.1";"2019";"5001"
"1124";"47294";"57.4";"2019";"4973"
"1125";"47268";"0";"2019";"5756"
"1126";"47257";"8.7";"2019";"5008"
"1127";"47216";"5.3";"2019";"6137"
"1128";"47186";"0";"2019";"6591"
"1129";"47164";"1.2";"2019";"5009"
"1130";"47153";"100.1";"2019";"4993"
"1131";"47150";"12.1";"2019";"6439"
"1132";"47121";"12";"2019";"6323"
"1133";"47083";"3";"2019";"5973"
"1134";"47050";"63.9";"2019";"5032"
"1135";"47043";"57.9";"2019";"5985"
"1136";"42388";"91.1";"2019";"5857"
"1137";"42130";"25.9";"2019";"4995"
"1138";"42062";"0";"2019";"5117"
"1139";"42060";"58.5";"2019";"6126"
"1140";"40973";"45.5";"2019";"6146"
"1141";"40912";"64.7";"2019";"5844"
"1142";"35883";"65.7";"2019";"5906"
"1143";"30762";"61.4";"2019";"5010"
"1144";"29686";"0";"2019";"6365"
"1145";"24606";"1.6";"2019";"4468"
"1146";"23652";"0";"2019";"4605"
"1147";"20994";"28.6";"2019";"5285"
"1148";"12320";"69";"2019";"4571"
"1149";"12247";"3.7";"2019";"4443"
"1150";"12206";"3.9";"2019";"4314"
"1151";"12078";"11.3";"2019";"4054"
"1152";"12051";"68.9";"2019";"4421"
"1153";"12037";"1.7";"2019";"4660"
"1154";"12020";"52.9";"2019";"4531"
"1155";"11909";"38.8";"2019";"4221"
"1156";"11901";"166.2";"2019";"4217"
"1157";"11855";"86.5";"2019";"4144"
"1158";"11800";"11.9";"2019";"4085"
"1159";"11799";"71.3";"2019";"4089"
"1160";"11784";"12.6";"2019";"4033"
"1161";"11774";"67.9";"2019";"4055"
"1162";"11335";"14.9";"2019";"3465"
"1163";"11326";"0";"2019";"3824"
"1164";"11266";"0";"2019";"3774"
"1165";"11062";"12.6";"2019";"3695"
"1166";"10744";"107.5";"2019";"3271"
"1167";"10715";"144.2";"2019";"3202"
"1168";"10669";"109";"2019";"3214"
"1169";"10211";"1.6";"2019";"3048"
"1170";"9884";"0";"2019";"3036"
"1171";"9840";"25.6";"2019";"2944"
"1172";"9679";"13";"2019";"2545"
"1173";"9637";"163.4";"2019";"2505"
"1174";"9606";"34.3";"2019";"2476"
"1175";"9604";"58.5";"2019";"2474"
"1176";"9593";"20.7";"2019";"2463"
"1177";"9590";"38.7";"2019";"2460"
"1178";"9576";"9.7";"2019";"2446"
"1179";"9525";"24.4";"2019";"2397"
"1180";"9518";"15.1";"2019";"2390"
"1181";"9501";"8.1";"2019";"2373"
"1182";"9488";"30.9";"2019";"2360"
"1183";"9400";"0";"2019";"2304"
"1184";"9185";"15.4";"2019";"1793"
"1185";"9092";"0.8";"2019";"2082"
"1186";"9032";"0";"2019";"1829"
"1187";"8645";"71";"2019";"2118"
"1188";"8549";"93.1";"2019";"1592"
"1189";"8524";"40.4";"2019";"1619"
"1190";"8520";"88.2";"2019";"1706"
"1191";"8200";"48.1";"2019";"1777"
"1192";"7982";"79";"2019";"1425"
"1193";"7940";"11.9";"2019";"1603"
"1194";"7915";"2";"2019";"1642"
"1195";"7802";"78.7";"2019";"1388"
"1196";"7406";"25.1";"2019";"1718"
"1197";"7274";"0";"2019";"1223"
"1198";"6356";"18.3";"2019";"868"
"1199";"6311";"11.1";"2019";"812"
"1200";"6256";"6.8";"2019";"963"
"1201";"6199";"6.5";"2019";"964"
"1202";"6195";"92.2";"2019";"943"
"1203";"5012";"134.6";"2019";"367"
"1204";"3647";"95.5";"2019";"58"
"1205";"2973";"27.4";"2019";"111"
"1206";"2951";"23.3";"2019";"200"
"1207";"1384";"103";"2019";"23"
"1208";"60326";"118.2";"2020";"6768"
"1209";"46601";"371.6";"2020";"4984"
"1210";"46569";"-0.3";"2020";"4972"
"1211";"46518";"228.8";"2020";"4892"
"1212";"46517";"1.3";"2020";"5128"
"1213";"46508";"1.8";"2020";"6450"
"1214";"46487";"10.3";"2020";"6037"
"1215";"46448";"2.1";"2020";"7083"
"1216";"46440";"0.3";"2020";"6778"
"1217";"46426";"19.2";"2020";"5885"
"1218";"46416";"303.6";"2020";"4881"
"1219";"41897";"68.2";"2020";"5845"
"1220";"41401";"160.7";"2020";"6011"
"1221";"40291";"86.6";"2020";"6904"
"1222";"39517";"155.1";"2020";"5854"
"1223";"39395";"163.2";"2020";"5870"
"1224";"38334";"375.3";"2020";"5849"
"1225";"34311";"7";"2020";"7143"
"1226";"34045";"-2.8";"2020";"7210"
"1227";"32819";"9.3";"2020";"5974"
"1228";"29466";"0";"2020";"6185"
"1229";"29048";"121.1";"2020";"4943"
"1230";"28237";"292.9";"2020";"6797"
"1231";"28022";"172.7";"2020";"6770"
"1232";"26152";"46";"2020";"5127"
"1233";"21956";"-1.9";"2020";"5257"
"1234";"17287";"26.3";"2020";"7084"
"1235";"13725";"12.9";"2020";"6136"
"1236";"12282";"116.3";"2020";"4464"
"1237";"12134";"9.7";"2020";"4335"
"1238";"12112";"121.7";"2020";"4381"
"1239";"11926";"1.9";"2020";"4183"
"1240";"11859";"40.4";"2020";"4127"
"1241";"11767";"339.5";"2020";"4017"
"1242";"11765";"367.4";"2020";"4046"
"1243";"11757";"139.5";"2020";"3976"
"1244";"10841";"28.1";"2020";"3362"
"1245";"10835";"52.6";"2020";"3357"
"1246";"10769";"126.5";"2020";"3294"
"1247";"10725";"20.3";"2020";"3257"
"1248";"10636";"186.4";"2020";"3161"
"1249";"10635";"239";"2020";"3163"
"1250";"9896";"11.7";"2020";"2711"
"1251";"9435";"25.8";"2020";"2307"
"1252";"9434";"2.5";"2020";"2306"
"1253";"8848";"14.5";"2020";"2229"
"1254";"8799";"0";"2020";"1895"
"1255";"8697";"62.3";"2020";"1837"
"1256";"8671";"256.2";"2020";"2028"
"1257";"8667";"237.5";"2020";"2152"
"1258";"8440";"0.7";"2020";"1612"
"1259";"7880";"1";"2020";"1338"
"1260";"7854";"42.9";"2020";"1559"
"1261";"7820";"0.1";"2020";"1373"
"1262";"7323";"1.8";"2020";"1737"
"1263";"7102";"262.9";"2020";"1166"
"1264";"7089";"101.2";"2020";"1029"
"1265";"7077";"340.4";"2020";"1234"
"1266";"7014";"304.9";"2020";"1049"
"1267";"7008";"3.6";"2020";"1169"
"1268";"6332";"8.9";"2020";"827"
"1269";"6187";"123.6";"2020";"829"
"1270";"6162";"14.3";"2020";"862"
"1271";"6153";"213.9";"2020";"954"
"1272";"5609";"17.2";"2020";"533"
"1273";"5277";"3";"2020";"345"
"1274";"5214";"12.2";"2020";"490"
"1275";"4924";"233.9";"2020";"421"
"1276";"4371";"6";"2020";"89"
"1277";"4332";"53.8";"2020";"19"
"1278";"4317";"257.7";"2020";"24"
"1279";"2467";"144.7";"2020";"333"
"1280";"2241";"356.9";"2020";"96"
"1281";"2218";"60.1";"2020";"268"
"1282";"1811";"-0.4";"2020";"178"
"1283";"1732";"259.2";"2020";"138"
"1284";"1725";"229.6";"2020";"331"
"1285";"802";"188.4";"2020";"289"
"1286";"698";"304.7";"2020";"167"
"1287";"94375";"16";"2020";"6239"
"1288";"84142";"21.7";"2020";"7086"
"1289";"84109";"154.5";"2020";"6803"
"1290";"61697";"61.7";"2020";"6798"
"1291";"61664";"19";"2020";"6927"
"1292";"61439";"47.8";"2020";"6824"
"1293";"61398";"208.4";"2020";"6794"
"1294";"61103";"105.1";"2020";"6783"
"1295";"55410";"100.7";"2020";"6943"
"1296";"48345";"0";"2020";"5539"
"1297";"48327";"180.4";"2020";"5859"
"1298";"48267";"165.9";"2020";"4983"
"1299";"48230";"4.7";"2020";"5250"
"1300";"48229";"167.8";"2020";"5927"
"1301";"48209";"49.3";"2020";"5965"
"1302";"48192";"22";"2020";"5130"
"1303";"48181";"3.3";"2020";"5102"
"1304";"48164";"8.1";"2020";"5045"
"1305";"48135";"78.6";"2020";"5185"
"1306";"48110";"0";"2020";"6069"
"1307";"48080";"1";"2020";"6598"
"1308";"48037";"1.9";"2020";"6957"
"1309";"48023";"94.9";"2020";"6059"
"1310";"47996";"0";"2020";"6386"
"1311";"47908";"63.4";"2020";"5432"
"1312";"47900";"20.6";"2020";"5241"
"1313";"47861";"4.8";"2020";NA
"1314";"47809";"105.7";"2020";"5086"
"1315";"47800";"45.2";"2020";"6849"
"1316";"47702";"127.1";"2020";"4951"
"1317";"47508";"6";"2020";"5132"
"1318";"47481";"84.3";"2020";"6290"
"1319";"47477";"3.4";"2020";"5290"
"1320";"47447";"29.4";"2020";"6853"
"1321";"44920";"43.4";"2020";"6271"
"1322";"44771";"118.8";"2020";"5110"
"1323";"42312";"164.3";"2020";"6886"
"1324";"42295";"25.2";"2020";"6989"
"1325";"38855";"61.8";"2020";"6148"
"1326";"35096";"0";"2020";"7351"
"1327";"29049";"74.9";"2020";"6819"
"1328";"28991";"48.8";"2020";"5137"
"1329";"28729";"0";"2020";"7438"
"1330";"28486";"18.7";"2020";"6870"
"1331";"28305";"5";"2020";"7002"
"1332";"27003";"8.5";"2020";"7244"
"1333";"26448";"34.4";"2020";"7135"
"1334";"25578";"113.8";"2020";"6149"
"1335";"23172";"0";"2020";"4752"
"1336";"20052";"0";"2020";"6763"
"1337";"13597";"0";"2020";"5101"
"1338";"12270";"93.1";"2020";"4454"
"1339";"12163";"0";"2020";"4489"
