"";"player_id";"fantasy_pts";"year";"sleeper_id";"position"
"563";"11062";"13.7";"2019";"3695";"TE"
"564";"10744";"93.5";"2019";"3271";"TE"
"565";"10715";"120.4";"2019";"3202";"TE"
"566";"10669";"95";"2019";"3214";"TE"
"567";"10211";"1.7";"2019";"3048";"TE"
"568";"9884";"0";"2019";"3036";"TE"
"569";"9840";"17.7";"2019";"2944";"TE"
"570";"9679";"3.5";"2019";"2545";"TE"
"571";"9637";"155.8";"2019";"2505";"TE"
"572";"9606";"25.6";"2019";"2476";"TE"
"573";"9604";"46";"2019";"2474";"TE"
"574";"9593";"11.4";"2019";"2463";"TE"
"575";"9590";"28.4";"2019";"2460";"TE"
"576";"9576";"12.4";"2019";"2446";"TE"
"577";"9525";"13.8";"2019";"2397";"TE"
"578";"9518";"9.7";"2019";"2390";"TE"
"579";"9501";"6.2";"2019";"2373";"TE"
"580";"9488";"29.8";"2019";"2360";"TE"
"581";"9400";"0";"2019";"2304";"TE"
"582";"9185";"0.8";"2019";"1793";"TE"
"583";"9092";"-1.9";"2019";"2082";"TE"
"584";"9032";"0";"2019";"1829";"T"
"585";"8645";"52.5";"2019";"2118";"TE"
"586";"8549";"66.2";"2019";"1592";"TE"
"587";"8524";"23.3";"2019";"1619";"TE"
"588";"8520";"59.4";"2019";"1706";"TE"
"589";"8200";"33.2";"2019";"1777";"TE"
"590";"7982";"62";"2019";"1425";"TE"
"591";"7940";"10.8";"2019";"1603";"TE"
"592";"7915";"1";"2019";"1642";"TE"
"593";"7802";"52.9";"2019";"1388";"TE"
"594";"7406";"17.7";"2019";"1718";"TE"
"595";"7274";"0";"2019";"1223";"TE"
"596";"6356";"14.1";"2019";"868";"TE"
"597";"6311";"7.2";"2019";"812";"TE"
"598";"6256";"-0.9";"2019";"963";"TE"
"599";"6199";"4.5";"2019";"964";"TE"
"600";"6195";"70.9";"2019";"943";"TE"
"601";"5012";"124.7";"2019";"367";"TE"
"602";"3647";"75";"2019";"58";"TE"
"603";"2973";"22.8";"2019";"111";"TE"
"604";"2951";"16.6";"2019";"200";"TE"
"605";"1384";"68.5";"2019";"23";"TE"
"606";"60326";"380.3";"2020";"6768";"QB"
"607";"46601";"1140.1";"2020";"4984";"QB"
"608";"46569";"-1.1";"2020";"4972";"QB"
"609";"46518";"819.6";"2020";"4892";"QB"
"610";"46517";"0.4";"2020";"5128";"QB"
"611";"46508";"4.9";"2020";"6450";"QB"
"612";"46487";"36";"2020";"6037";"QB"
"613";"46448";"4";"2020";"7083";"QB"
"614";"46440";"0.1";"2020";"6778";"QB"
"615";"46426";"28";"2020";"5885";"QB"
"616";"46416";"763.4";"2020";"4881";"QB"
"617";"41897";"295";"2020";"5845";"QB"
"618";"41401";"566.9";"2020";"6011";"QB"
"619";"40291";"255.3";"2020";"6904";"QB"
"620";"39517";"543.9";"2020";"5854";"QB"
"621";"39395";"634.5";"2020";"5870";"QB"
"622";"38334";"1061.6";"2020";"5849";"QB"
"623";"34311";"49.7";"2020";"7143";"QB"
"624";"34045";"-17.5";"2020";"7210";"WR"
"625";"32819";"24.4";"2020";"5974";"QB"
"626";"29466";"0.4";"2020";"6185";"QB"
"627";"29048";"428.2";"2020";"4943";"QB"
"628";"28237";"1013.3";"2020";"6797";"QB"
"629";"28022";"661.5";"2020";"6770";"QB"
"630";"26152";"156.7";"2020";"5127";"QB"
"631";"21956";"-9.3";"2020";"5257";"QB"
"632";"17287";"101.9";"2020";"7084";"QB"
"633";"13725";"34.1";"2020";"6136";"QB"
"634";"12282";"499";"2020";"4464";"QB"
"635";"12134";"47.2";"2020";"4335";"QB"
"636";"12112";"282.8";"2020";"4381";"QB"
"637";"11926";"5.8";"2020";"4183";"QB"
"638";"11859";"139.4";"2020";"4127";"QB"
"639";"11767";"1138.5";"2020";"4017";"QB"
"640";"11765";"1251.6";"2020";"4046";"QB"
"641";"11757";"444.9";"2020";"3976";"QB"
"642";"10841";"87.5";"2020";"3362";"QB"
"643";"10835";"209.4";"2020";"3357";"QB"
"644";"10769";"454.3";"2020";"3294";"QB"
"645";"10725";"10.1";"2020";"3257";"QB"
"646";"10636";"562.7";"2020";"3161";"QB"
"647";"10635";"912.7";"2020";"3163";"QB"
"648";"9896";"39.3";"2020";"2711";"QB"
"649";"9435";"64.8";"2020";"2307";"QB"
"650";"9434";"12";"2020";"2306";"QB"
"651";"8848";"55.2";"2020";"2229";"QB"
"652";"8799";"-1";"2020";"1895";"QB"
"653";"8697";"233.2";"2020";"1837";"QB"
"654";"8671";"936.7";"2020";"2028";"QB"
"655";"8667";"864.3";"2020";"2152";"QB"
"656";"8440";"4.1";"2020";"1612";"QB"
"657";"7880";"6";"2020";"1338";"QB"
"658";"7854";"172.2";"2020";"1559";"QB"
"659";"7820";"6.2";"2020";"1373";"QB"
"660";"7323";"11.7";"2020";"1737";"QB"
"661";"7102";"912";"2020";"1166";"QB"
"662";"7089";"409.6";"2020";"1029";"QB"
"663";"7077";"1031.1";"2020";"1234";"QB"
"664";"7014";"952.7";"2020";"1049";"QB"
"665";"7008";"-2.8";"2020";"1169";"QB"
"666";"6332";"46.3";"2020";"827";"QB"
"667";"6187";"449.4";"2020";"829";"QB"
"668";"6162";"38.8";"2020";"862";"QB"
"669";"6153";"573.1";"2020";"954";"QB"
"670";"5609";"81.9";"2020";"533";"QB"
"671";"5277";"22.6";"2020";"345";"QB"
"672";"5214";"50.5";"2020";"490";"QB"
"673";"4924";"889.3";"2020";"421";"QB"
"674";"4371";"8.6";"2020";"89";"QB"
"675";"4332";"198.2";"2020";"19";"QB"
"676";"4317";"1007.4";"2020";"24";"QB"
"677";"2467";"490.9";"2020";"333";"QB"
"678";"2241";"1117.8";"2020";"96";"QB"
"679";"2218";"290.1";"2020";"268";"QB"
"680";"1811";"-2.3";"2020";"178";"QB"
"681";"1732";"968.8";"2020";"138";"QB"
"682";"1725";"941.3";"2020";"331";"QB"
"683";"802";"686.3";"2020";"289";"QB"
"684";"698";"1048.4";"2020";"167";"QB"
"685";"94375";"15";"2020";"6239";"WR"
"686";"84142";"11.4";"2020";"7086";"WR"
"687";"84109";"127";"2020";"6803";"WR"
"688";"61697";"46.4";"2020";"6798";"WR"
"689";"61664";"20";"2020";"6927";"WR"
"690";"61439";"56.1";"2020";"6824";"WR"
"691";"61398";"211.8";"2020";"6794";"WR"
"692";"61103";"71.7";"2020";"6783";"WR"
"693";"55410";"80.4";"2020";"6943";"WR"
"694";"48345";"0";"2020";"5539";"WR"
"695";"48327";"163.8";"2020";"5859";"WR"
"696";"48267";"165.3";"2020";"4983";"WR"
"697";"48230";"2.4";"2020";"5250";"WR"
"698";"48229";"152.6";"2020";"5927";"WR"
"699";"48209";"35.6";"2020";"5965";"WR"
"700";"48192";"16";"2020";"5130";"WR"
"701";"48181";"3.6";"2020";"5102";"WR"
"702";"48164";"8.7";"2020";"5045";"WR"
"703";"48135";"75.7";"2020";"5185";"WR"
"704";"48110";"0";"2020";"6069";"WR"
"705";"48080";"-0.5";"2020";"6598";"WR"
"706";"48037";"0.3";"2020";"6957";"WR"
"707";"48023";"76.3";"2020";"6059";"WR"
"708";"47996";"0";"2020";"6386";"WR"
"709";"47908";"63.8";"2020";"5432";"WR"
"710";"47900";"16.7";"2020";"5241";"WR"
"711";"47861";"1.1";"2020";"7496";"WR"
"712";"47809";"99.4";"2020";"5086";"WR"
"713";"47800";"39.4";"2020";"6849";"WR"
"714";"47702";"95.7";"2020";"4951";"WR"
"715";"47508";"3";"2020";"5132";"WR"
"716";"47481";"78.1";"2020";"6290";"WR"
"717";"47477";"2.3";"2020";"5290";"WR"
"718";"47447";"23.8";"2020";"6853";"WR"
"719";"44920";"38.3";"2020";"6271";"WR"
"720";"44771";"83.6";"2020";"5110";"WR"
"721";"42312";"129.1";"2020";"6886";"WR"
"722";"42295";"21.4";"2020";"6989";"WR"
"723";"38855";"49.6";"2020";"6148";"WR"
"724";"35096";"0";"2020";"7351";"WR"
"725";"29049";"66.8";"2020";"6819";"WR"
"726";"28991";"51.6";"2020";"5137";"WR"
"727";"28729";"0";"2020";"7438";"WR"
"728";"28486";"20.9";"2020";"6870";"WR"
"729";"28305";"0.5";"2020";"7002";"TE"
"730";"27003";"4.5";"2020";"7244";"WR"
"731";"26448";"28.3";"2020";"7135";"WR"
"732";"25578";"90.6";"2020";"6149";"WR"
"733";"23172";"0";"2020";"4752";"WR"
"734";"20052";"0";"2020";NA;NA
"735";"13597";"0";"2020";"5101";"WR"
"736";"12270";"82.2";"2020";"4454";"WR"
"737";"12163";"0";"2020";"4489";"WR"
"738";"12088";"10.8";"2020";"4344";"WR"
"739";"12077";"-3";"2020";"4050";"WR"
"740";"12052";"1.9";"2020";"4420";"WR"
"741";"11993";"14.1";"2020";"4234";"WR"
"742";"11873";"22.1";"2020";"4177";"WR"
"743";"11872";"78.3";"2020";"4171";"WR"
"744";"11851";"53.6";"2020";"4131";"WR"
"745";"11764";"-2.6";"2020";"4038";"WR"
"746";"11762";"92.3";"2020";"4068";"WR"
"747";"11028";"25.8";"2020";"3634";"WR"
"748";"10806";"96.3";"2020";"3328";"WR"
"749";"10760";"61.1";"2020";"3286";"WR"
"750";"10681";"53.3";"2020";"3199";"WR"
"751";"9964";"78.1";"2020";"2673";"WR"
"752";"9579";"229.5";"2020";"2449";"WR"
"753";"9509";"47.3";"2020";"2381";"WR"
"754";"9502";"149.8";"2020";"2374";"WR"
"755";"9453";"145.3";"2020";"2325";"WR"
"756";"9437";"158.4";"2020";"2309";"WR"
"757";"8914";"-2.8";"2020";"2003";"WR"
"758";"8726";"54.7";"2020";"2238";"WR"
"759";"8696";"170.9";"2020";"1992";"WR"
"760";"8655";"148.8";"2020";"2197";"WR"
"761";"7808";"209.6";"2020";"1426";"WR"
"762";"7092";"104.5";"2020";"1110";"WR"
"763";"7084";"27.3";"2020";"1071";"WR"
"764";"6468";"4.6";"2020";"1329";"WR"
"765";"6158";"126.7";"2020";"947";"WR"
"766";"6156";"40.1";"2020";"830";"WR"
"767";"5612";"2.7";"2020";"627";"WR"
"768";"5549";"10.4";"2020";"574";"WR"
"769";"4363";"35.1";"2020";"147";"WR"
"770";"91248";"3";"2020";"5828";"WR"
"771";"66957";"2.1";"2020";"5260";"WR"
"772";"66438";"4.2";"2020";"4878";"WR"
"773";"51593";"93.7";"2020";"4622";"WR"
"774";"48341";"33.8";"2020";"6402";"WR"
"775";"48228";"74.7";"2020";"5026";"WR"
"776";"47946";"-2";"2020";"5977";"WR"
"777";"47940";"10.4";"2020";"5880";"WR"
"778";"47895";"17";"2020";"5096";"WR"
"779";"47698";"53.5";"2020";"5007";"WR"
"780";"47669";"20";"2020";"5289";"WR"
"781";"47468";"87.6";"2020";"5947";"WR"
"782";"45416";"37.5";"2020";"4998";"WR"
"783";"42683";"86.7";"2020";"5917";"WR"
"784";"42425";"-3";"2020";"7093";"RB"
"785";"40113";"19.6";"2020";NA;NA
"786";"38275";"0";"2020";"6223";"WR"
"787";"28070";"8.4";"2020";"6873";"WR"
"788";"28025";"7.1";"2020";"6866";"WR"
"789";"21528";"19.4";"2020";"5570";"WR"
"790";"12739";"0.1";"2020";"4330";"WR"
"791";"12258";"55.8";"2020";"6744";"WR"
"792";"12137";"1.7";"2020";"4491";"WR"
"793";"11920";"7.9";"2020";"4198";"WR"
"794";"11824";"139.4";"2020";"4039";"WR"
"795";"11817";"113.7";"2020";"4040";"WR"
"796";"10820";"47.1";"2020";"3342";"WR"
"797";"10799";"253.8";"2020";"3321";"WR"
"798";"10689";"123.6";"2020";"3225";"WR"
"799";"10075";"32.1";"2020";"2822";"WR"
"800";"8999";"67.9";"2020";"1911";"WR"
"801";"7789";"0.6";"2020";"1567";"WR"
"802";"5156";"41.9";"2020";"344";"WR"
"803";"4717";"75.6";"2020";"491";"WR"
"804";"91470";"33.4";"2020";"6234";"WR"
"805";"84418";"17";"2020";"7279";"WR"
"806";"61570";"146.2";"2020";"6786";"WR"
"807";"61361";"22.2";"2020";"6909";"WR"
"808";"48274";"55.9";"2020";"5872";"WR"
"809";"48160";"56.3";"2020";"5013";"WR"
"810";"48113";"3.6";"2020";"4992";"WR"
"811";"48054";"29.1";"2020";"6960";"WR"
"812";"48036";"12.2";"2020";"5695";"WR"
"813";"48017";"1.1";"2020";"5134";"WR"
"814";"47967";"19.8";"2020";"5323";"WR"
"815";"47961";"55.9";"2020";"5121";"WR"
"816";"47509";"92.9";"2020";"5955";"WR"
"817";"47448";"27.6";"2020";"5915";"WR"
"818";"46513";"4.9";"2020";"7109";"WR"
"819";"40006";"34.3";"2020";"6847";"WR"
"820";"39587";"17.5";"2020";"5962";"WR"
"821";"38276";"0";"2020";"5139";"WR"
"822";"34164";"79.2";"2020";"6421";"WR"
"823";"12303";"91.6";"2020";"4319";"WR"
"824";"11927";"40.2";"2020";"4197";"WR"
"825";"11865";"0.3";"2020";"4146";"WR"
"826";"11839";"115.4";"2020";"4037";"WR"
"827";"11795";"138";"2020";"4082";"WR"
"828";"11107";"16.7";"2020";"3433";"WR"
"829";"10774";"-3";"2020";"3297";"WR"
"830";"10741";"0";"2020";"3269";"WR"
"831";"9538";"108.4";"2020";"2410";"WR"
"832";"8725";"1.8";"2020";"1971";"WR"
"833";"7857";"141.7";"2020";"1479";"WR"
"834";"7822";"161";"2020";"1352";"WR"
"835";"7330";"149.4";"2020";"1144";"WR"
"836";"6216";"72.2";"2020";"928";"WR"
"837";"5585";"52.1";"2020";"642";"WR"
"838";"1724";"41.8";"2020";"223";"WR"
"839";"95015";"14.2";"2020";"6699";"WR"
"840";"91479";"9.3";"2020";"6427";"WR"
"841";"91472";"0";"2020";"6247";"WR"
"842";"66915";"11.3";"2020";"5374";"WR"
"843";"61590";"52.7";"2020";"6805";"WR"
"844";"61568";"108.8";"2020";"5848";"WR"
"845";"61220";"86.5";"2020";"6814";"WR"
"846";"61211";"137.2";"2020";"6801";"WR"
"847";"61102";"68.1";"2020";NA;NA
"848";"55307";"0";"2020";"7085";"WR"
"849";"48344";"0";"2020";NA;NA
"850";"48309";"-1";"2020";"5275";"WR"
"851";"48297";"27.9";"2020";"5878";"WR"
"852";"48262";"215.8";"2020";"4981";"WR"
"853";"48236";"69.6";"2020";"7090";"WR"
"854";"48182";"6.6";"2020";"5080";"WR"
"855";"48170";"26.5";"2020";"5113";"WR"
"856";"48143";"0";"2020";"6032";"WR"
"857";"48107";"0";"2020";"6387";"WR"
"858";"48101";"1";"2020";"5310";"WR"
"859";"48097";"2.7";"2020";"5005";"WR"
"860";"48078";"0";"2020";"5781";"WR"
"861";"48055";"3.9";"2020";"6557";"WR"
"862";"48021";"0.7";"2020";"5154";"WR"
"863";"47933";"5.8";"2020";"5873";"WR"
"864";"47882";"23.8";"2020";"6088";"WR"
"865";"47864";"220.4";"2020";"5846";"WR"
"866";"47808";"41.4";"2020";"6857";"WR"
"867";"47792";"61.4";"2020";"5024";"WR"
"868";"47546";"97.8";"2020";"4950";"WR"
"869";"47417";"0.8";"2020";"4854";"WR"
"870";"42345";"15.1";"2020";"5199";"WR"
"871";"42247";"6.8";"2020";"5938";"WR"
"872";"42134";"1.6";"2020";"7032";"WR"
"873";"41406";"6.5";"2020";"5111";"WR"
"874";"40221";"6.3";"2020";"6913";"WR"
"875";"39993";"-2";"2020";"6906";"WR"
"876";"35014";"6";"2020";"5863";"WR"
"877";"34914";"2";"2020";"7106";"WR"
"878";"34427";"71.5";"2020";"6063";"WR"
"879";"33441";"102.4";"2020";"5937";"WR"
"880";"29622";"-2";"2020";"5197";"WR"
"881";"29614";"43.6";"2020";"6895";"WR"
"882";"29347";"3.7";"2020";"6519";"WR"
"883";"26884";"8";"2020";NA;NA
"884";"26104";"21.5";"2020";"5773";"WR"
"885";"26075";"115.3";"2020";"5038";"WR"
"886";"13534";"3.4";"2020";"5902";"WR"
"887";"12215";"1.2";"2020";"4416";"WR"
"888";"12087";"117.7";"2020";"4351";"WR"
"889";"11991";"25.3";"2020";"4252";"WR"
"890";"11981";"86.6";"2020";"4274";"WR"
"891";"11932";"2.2";"2020";"4218";"WR"
"892";"11896";"37.5";"2020";"4175";"WR"
"893";"11883";"1.1";"2020";"4160";"WR"
"894";"11827";"-1";"2020";"4125";"WR"
"895";"11792";"15.9";"2020";"4080";"WR"
"896";"11760";"160";"2020";"4036";"WR"
"897";"11440";"46.1";"2020";"3895";"WR"
"898";"11371";"6.1";"2020";"3852";"WR"
"899";"11366";"0";"2020";"3846";"WR"
"900";"11254";"143.2";"2020";"3423";"WR"
"901";"11231";"1.2";"2020";"3614";"WR"
"902";"11074";"32";"2020";"3445";"WR"
"903";"10980";"0";"2020";"3568";"WR"
"904";"10840";"15.6";"2020";"3652";"WR"
"905";"10751";"7.8";"2020";"3278";"WR"
"906";"10674";"70.8";"2020";"3200";"WR"
"907";"10657";"12.8";"2020";"3155";"WR"
"908";"10655";"157.8";"2020";"3157";"WR"
"909";"9883";"7.9";"2020";"2821";"WR"
"910";"9859";"0.1";"2020";"2750";"WR"
"911";"9459";"60.4";"2020";"2331";"WR"
"912";"9447";"93.4";"2020";"2319";"WR"
"913";"9440";"0";"2020";"2312";"WR"
"914";"9079";"2.2";"2020";"2039";"WR"
"915";"8698";"112.2";"2020";"1825";"WR"
"916";"8688";"248.1";"2020";"2133";"WR"
"917";"8647";"61.2";"2020";"2078";"WR"
"918";"8642";"173.5";"2020";"2216";"WR"
"919";"8639";"59.8";"2020";"1817";"WR"
"920";"8288";"165.1";"2020";"1689";"WR"
"921";"7926";"20.3";"2020";"1555";"WR"
"922";"7158";"118.6";"2020";"1067";"WR"
"923";"7048";"17";"2020";"1149";"WR"
"924";"6597";"21.6";"2020";"2291";"WR"
"925";"5718";"45.6";"2020";"536";"WR"
"926";"5606";"108.5";"2020";"538";"WR"
"927";"4467";"0";"2020";"312";"WR"
"928";"3625";"4.5";"2020";"695";"WR"
"929";"94383";"0.4";"2020";"6659";"RB"
"930";"83791";"0.9";"2020";"6178";"RB"
"931";"83711";"1.7";"2020";"7005";"RB"
"932";"78050";"136.2";"2020";"6945";"RB"
"933";"66446";"3.3";"2020";"5123";"RB"
"934";"57488";"163.3";"2020";"6813";"RB"
"935";"57472";"33.9";"2020";"6918";"RB"
"936";"57366";"106.5";"2020";"6806";"RB"
"937";"57289";"10";"2020";"6878";"RB"
"938";"57279";"117.5";"2020";"6820";"RB"
"939";"57212";"115.1";"2020";"6790";"RB"
"940";"57206";"75.9";"2020";"6938";"RB"
"941";"57165";"36.5";"2020";"6828";"RB"
"942";"55632";"27.3";"2020";"6931";"RB"
"943";"51206";"0";"2020";"4963";"DB"
"944";"49159";"-0.6";"2020";"7226";"DB"
"945";"48103";"104.5";"2020";"5347";"RB"
"946";"47542";"14.4";"2020";"5162";"RB"
"947";"47297";"1.8";"2020";"5107";"RB"
"948";"46027";"108.4";"2020";"5248";"RB"
"949";"45954";"37.8";"2020";"6156";"RB"
"950";"45953";"129.3";"2020";"5850";"RB"
"951";"45934";"0.1";"2020";"6002";"RB"
"952";"45932";"29.4";"2020";"5004";"RB"
"953";"45914";"104";"2020";"5980";"RB"
"954";"45913";"0.6";"2020";"6153";"RB"
"955";"45903";"3.6";"2020";"6068";"RB"
"956";"45866";"13.1";"2020";"6885";"RB"
"957";"45865";"4.3";"2020";"5995";"RB"
"958";"45859";"21.6";"2020";"6012";"RB"
"959";"45854";"1.2";"2020";NA;NA
"960";"45851";"100.5";"2020";"5000";"RB"
"961";"45817";"42.3";"2020";"5987";"RB"
"962";"45791";"3.3";"2020";"4866";"RB"
"963";"45783";"168.8";"2020";"4988";"RB"
"964";"45775";"9";"2020";"6144";"RB"
"965";"45769";"31.5";"2020";"6039";"RB"
"966";"45764";"-0.7";"2020";"6585";"RB"
"967";"45753";"10.9";"2020";"5163";"RB"
"968";"45749";"8.5";"2020";"7227";"RB"
"969";"45747";"22.8";"2020";"5046";"RB"
"970";"45741";"34.1";"2020";"4994";"RB"
"971";"45734";"17";"2020";"6694";"RB"
"972";"45731";"3.2";"2020";"5112";"RB"
"973";"45719";"167.2";"2020";"5892";"RB"
"974";"45693";"0.3";"2020";"7107";"RB"
"975";"45691";"5";"2020";"5536";"RB"
"976";"45662";"18.4";"2020";"5136";"RB"
"977";"45038";"5";"2020";"6553";"RB"
"978";"41193";"97.6";"2020";"5916";"RB"
"979";"40693";"1.3";"2020";"7021";"RB"
"980";"40692";"11.2";"2020";"7064";"RB"
"981";"40555";"118.8";"2020";"6151";"RB"
"982";"40485";"92.6";"2020";"6130";"RB"
"983";"40341";"67";"2020";"6845";"RB"
"984";"39462";"61.4";"2020";"5122";"RB"
"985";"38844";"0.7";"2020";"6293";"FB"
"986";"35134";"83.6";"2020";"5890";"RB"
"987";"34455";"45.1";"2020";"5068";"RB"
"988";"34001";"124";"2020";"5052";"RB"
"989";"31615";"8";"2020";"5209";"RB"
"990";"29539";"29.8";"2020";"5131";"RB"
"991";"29413";"95";"2020";"5284";"RB"
"992";"28219";"14.5";"2020";"6311";"RB"
"993";"27589";"54.9";"2020";"4962";"RB"
"994";"27414";"0.5";"2020";"4985";"RB"
"995";"27126";"68.3";"2020";"5967";"RB"
"996";"26618";"35.6";"2020";"5100";"RB"
"997";"26408";"26.5";"2020";"6908";"RB"
"998";"26306";"13.7";"2020";NA;NA
"999";"25582";"16.2";"2020";"6996";"RB"
"1000";"25512";"9.8";"2020";"6973";"RB"
"1001";"22425";"171.3";"2020";"6955";"RB"
"1002";"13750";"41.4";"2020";"7045";"RB"
"1003";"13014";"24.6";"2020";"5549";"RB"
"1004";"12888";"3.9";"2020";"5271";"RB"
"1005";"12660";"43.5";"2020";"5170";"RB"
"1006";"12329";"6.4";"2020";"4718";"RB"
"1007";"12271";"36";"2020";"4455";"RB"
"1008";"12253";"9.4";"2020";"4651";"RB"
"1009";"12164";"100.9";"2020";"4663";"RB"
"1010";"12004";"121.5";"2020";"4273";"RB"
"1011";"11937";"185.3";"2020";"4199";"RB"
"1012";"11917";"23.3";"2020";"4219";"RB"
"1013";"11911";"50.1";"2020";"4187";"RB"
"1014";"11898";"7.7";"2020";"4152";"RB"
"1015";"11895";"87.7";"2020";"4150";"RB"
"1016";"11889";"78.5";"2020";"4149";"RB"
"1017";"11874";"10";"2020";"4157";"RB"
"1018";"11869";"42.7";"2020";"4147";"RB"
"1019";"11860";"99.8";"2020";"4137";"RB"
"1020";"11844";"12.5";"2020";"4111";"RB"
"1021";"11841";"140.3";"2020";"4098";"RB"
"1022";"11822";"266.6";"2020";"4035";"RB"
"1023";"11803";"57.2";"2020";"4018";"RB"
"1024";"11796";"266.6";"2020";"4029";"RB"
"1025";"11763";"58.8";"2020";"4034";"RB"
"1026";"11759";"65.6";"2020";"3969";"RB"
"1027";"11473";"10.1";"2020";"3934";"RB"
"1028";"11395";"32.7";"2020";"3868";"RB"
"1029";"11214";"0.3";"2020";"3488";"RB"
"1030";"11047";"94.8";"2020";"3664";"RB"
"1031";"10927";"17";"2020";"3594";"RB"
"1032";"10870";"-1";"2020";"3391";"RB"
"1033";"10805";"6.4";"2020";"3327";"RB"
"1034";"10790";"2.7";"2020";"3312";"RB"
"1035";"10784";"9.4";"2020";"3306";"RB"
"1036";"10777";"2.2";"2020";"3300";"RB"
"1037";"10770";"53.7";"2020";"3209";"RB"
"1038";"10753";"16.2";"2020";"3280";"RB"
"1039";"10724";"3.9";"2020";"3204";"RB"
"1040";"10707";"118.7";"2020";"3242";"RB"
"1041";"10679";"250.7";"2020";"3198";"RB"
"1042";"10638";"124.7";"2020";"3164";"RB"
"1043";"9902";"63.6";"2020";"2588";"RB"
"1044";"9783";"86.4";"2020";"2749";"RB"
"1045";"9559";"115";"2020";"2431";"RB"
"1046";"9527";"0.7";"2020";"2399";"WR"
"1047";"9519";"112.5";"2020";"2391";"RB"
"1048";"9510";"46.3";"2020";"2382";"RB"
"1049";"9506";"0.4";"2020";"2378";"RB"
"1050";"9487";"16.1";"2020";"2359";"RB"
"1051";"9469";"15.9";"2020";"2341";"RB"
"1052";"9448";"125.3";"2020";"2320";"RB"
"1053";"9443";"87.4";"2020";"2315";"RB"
"1054";"9035";"0.8";"2020";"2114";"RB"
"1055";"8765";"55";"2020";"1848";"RB"
"1056";"8738";"16.5";"2020";"2168";"RB"
"1057";"8731";"68.7";"2020";"2161";"RB"
"1058";"8692";"53.3";"2020";"2257";"RB"
"1059";"8000";"0";"2020";"1343";"DB"
"1060";"7980";"-0.1";"2020";"1517";"RB"
"1061";"7971";"66.2";"2020";"1387";"RB"
"1062";"7963";"-1";"2020";"1546";"RB"
"1063";"7962";"98.9";"2020";"1476";"RB"
"1064";"7936";"19.7";"2020";"1502";"RB"
"1065";"7829";"48.2";"2020";"1408";"RB"
"1066";"7818";"82.8";"2020";"1386";"RB"
"1067";"7810";"28.7";"2020";"1535";"RB"
"1068";"7165";"30.5";"2020";"1170";"RB"
"1069";"7097";"0.2";"2020";"1048";"RB"
"1070";"6301";"28.5";"2020";"788";"RB"
"1071";"6277";"-2";"2020";"886";"RB"
"1072";"6180";"33.5";"2020";"956";"RB"
"1073";"4976";"11.9";"2020";"676";"RB"
"1074";"3623";"68.2";"2020";"184";"RB"
"1075";"2282";"52.9";"2020";"232";"RB"
"1076";"50714";"-0.9";"2020";"5565";"FB"
"1077";"50293";"0";"2020";"6120";"DT"
"1078";"48889";"0";"2020";"5572";"DE"
"1079";"48862";"4.8";"2020";"4353";"FB"
"1080";"47121";"0";"2020";"6323";"FB"
"1081";"47044";"0";"2020";"7358";"FB"
"1082";"46441";"0";"2020";"5569";"FB"
"1083";"46004";"0";"2020";"6246";"RB"
"1084";"45980";"0";"2020";"7466";"RB"
"1085";"45629";"0.8";"2020";"6298";"FB"
"1086";"44889";"4.8";"2020";"6379";"FB"
"1087";"40117";"8.4";"2020";"7318";"FB"
"1088";"38329";"0";"2020";"4696";"RB"
"1089";"34934";"15.3";"2020";"6109";"FB"
"1090";"32565";"6";"2020";"6202";"FB"
"1091";"25859";"0";"2020";"7087";"RB"
"1092";"11948";"-2.1";"2020";"4226";"FB"
"1093";"11347";"10.7";"2020";"3832";"FB"
"1094";"11332";"0";"2020";"3479";"DT"
"1095";"11300";"2";"2020";"3803";"RB"
"1096";"10832";"0";"2020";"3354";"FB"
"1097";"10810";"-1.6";"2020";"3332";"FB"
"1098";"9601";"3.7";"2020";"2471";"FB"
"1099";"9302";"2.7";"2020";"2073";"FB"
"1100";"7912";"50.4";"2020";"1379";"FB"
"1101";"6515";"1.8";"2020";"815";"FB"
"1102";"6363";"-1.1";"2020";NA;NA
"1103";"6288";"2.9";"2020";"973";"RB"
"1104";"94365";"1.7";"2020";"6451";"TE"
"1105";"91468";"0.7";"2020";"6279";"TE"
"1106";"62825";"2.1";"2020";"7502";"TE"
"1107";"61072";"7.3";"2020";"6846";"TE"
"1108";"60995";"23.8";"2020";"6826";"TE"
"1109";"47358";"0";"2020";"6529";"TE"
"1110";"47153";"107.2";"2020";"4993";"TE"
"1111";"47149";"3.4";"2020";"4362";"TE"
"1112";"47034";"0.9";"2020";"7050";"TE"
"1113";"42266";"0";"2020";"6964";"TE"
"1114";"42060";"63";"2020";"6126";"TE"
"1115";"42018";"-1";"2020";"6181";"TE"
"1116";"36049";"0";"2020";"6018";"TE"
"1117";"29556";"3.5";"2020";"5277";"TE"
"1118";"26394";"34.6";"2020";"6850";"TE"
"1119";"20994";"37.3";"2020";"5285";"TE"
"1120";"12320";"1.9";"2020";"4571";"TE"
"1121";"12239";"3.9";"2020";"4647";"TE"
"1122";"12206";"8.6";"2020";"4314";"TE"
"1123";"12193";"122.6";"2020";"4602";"TE"
"1124";"11929";"-0.6";"2020";"4189";"TE"
"1125";"11909";"-1.3";"2020";"4221";"TE"
